"TaxaID","comment"
1301279,"Culture cell line: Aedes cells"
1301279,"Culture cell line: Aedes cells"
1301279,"Culture cell line: Aedes cells"
1368616,"Culture cell line: Vero  Vero E6  and LLC-MK2 cells"
1368616,"Culture cell line: Vero  Vero E6  and LLC-MK2 cells"
1368616,"Culture cell line: Vero  Vero E6  and LLC-MK2 cells"
1368616,"Culture cell line: Vero  Vero E6  and LLC-MK2 cells"
1368616,"Culture cell line: Vero  Vero E6  and LLC-MK2 cells"
1368616,"Culture cell line: Vero  Vero E6  and LLC-MK2 cells"
1340825,"Mycobacterium smegmatis MC2 155"
1381464,"Common name: California blackberry. Blackberry yellow vein disease (BYVD) is the most serious and complex viral disease of blackberry in the United States. The disease occurs in both cultivated and wild blackberries  and has been reported in the Southeastern United States and California. Several viruses  blackberry yellow vein-associated virus  blackberry virus Y  beet pseudo-yellows virus  blackberry chlorotic ringspot virus  blackberry virus E  blackberry virus S  impatiens necrotic spot virus  and tobacco ringspot virus  have often been found associated with the BYVD complexes."
1382932,"Strain: Bacillus thuringiensis kurstaki"
747056,"Common name: blueberry; Host inferred from the RefSeq record (NC_022251: /host=""blueberry"")."
747056,"Common name: blueberry; Host inferred from the RefSeq record (NC_022251: /host=""blueberry"")."
1327956,"Escherichia coli O157:H7 E318 => Escherichia coli O157:H7"
2169687,"Klebsiella pneumoniae"
1357825,"Laboratory host."
1399949,"methicillin-resistant Staphylococcus aureus"
1406786,"Strains Km Sp-  DSM1804  DSM321  PV361"
1406792,"Strains Km Sp-  PV361  and WH320"
1406789,"Strain Km Sp-  Km Sp-  DSM 337  MC 2  PV361  WH320"
1406789,"Strain Km Sp-  Km Sp-  DSM 337  MC 2  PV361  WH320"
1406789,"Strain Km Sp-  Km Sp-  DSM 337  MC 2  PV361  WH320"
1399941,"Lactobacillus delbrueckii"
1385658,"A viral genome recovered from metagenomes."
1411887,"Zamilon virophage infects Mimiviridae from groups B and C."
1411887,"Zamilon virophage infects Mimiviridae from groups B and C."
1411887,"Zamilon virophage infects Mimiviridae from groups B and C."
1411887,"Zamilon virophage infects Mimiviridae from groups B and C."
1411887,"Zamilon virophage infects Mimiviridae from groups B and C."
1987479,"Mamestra brassicae"
1987479,"Cydia pomonella"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
990304,"Common name: squirrel monkeys"
1277886,"Bacillus cereus ATCC 13061"
1277886,"Bacillus mycoides ATCC 6462"
1277886,"Bacillus thuringiensis ATCC 29730"
1277886,"Bacillus thuringiensis subsp. kurstaki ATCC 35866"
1416009,"Achromobacter xylosoxidans strain DSM 11852"
1406780,"Strain M2"
1460070,"Predicted from sequence similarity"
754069,"Dunaliella viridis"
1224510,"Source of isolation: sewage\nA viral genome from a metagenome sample. The virus is related to geminivirus  thus suspected to infect plants."
1229324,"A viral genome from a metagenome sample. The virus is related to geminivirus  thus suspected to infect plants.\nSource of isolation: sewage"
1229325,"Source of isolation: sewage\nA viral genome from a metagenome sample. The virus is related to geminivirus  thus suspected to infect plants."
1458849,"Salmonella enterica Typhimurium => Salmonella enterica serovar Typhimurium"
1495866,"Strain:  VN 04-2108"
1495866,"Strain:  VN 04-2108"
1495866,"Strain:  VN 04-2108"
1493858,"Predicted host. Isolation: fecal sample of Landes goose."
1430444,"Escherichia coli B"
1411095,"Clostridium difficile"
943083,"Zalophus californianus"
1486660,"Bacillus simplex strain RWR-2"
1486660,"Bacillus simplex strain RWR-2"
1465639,"Source of isolation: deep ocean water near bottom background"
1500386,"Laboratory host."
1477404,"Strain: Dinoroseobacter shibae DFL 12"
72201,"Armadillidium vulgare iridescent virus (IIV31) has a wide host range in populations of crustacean species."
740933,"turkey"
740933,"turkey"
1521385,"A viral genome from a circular DNA enriched metagenomic sample."
1521386,"A viral genome from a circular DNA enriched metagenomic sample."
1521387,"A viral genome from a circular DNA enriched metagenomic sample."
1521388,"A viral genome from a circular DNA enriched metagenomic sample."
1521389,"A viral genome from a circular DNA enriched metagenomic sample."
1521390,"A viral genome from a circular DNA enriched metagenomic sample."
1521391,"A viral genome from a circular DNA enriched metagenomic sample."
1521392,"A viral genome from a circular DNA enriched metagenomic sample."
1521188,"IPLB-LD-652Y (Lymantria dispar)"
1505225,"Strain YMC/13/01/C62"
1395983,"Virulent avian pathogenic Escherichia coli strains were used to select phages."
1527469,"Strain SAFR32"
1445557,"Common name: mosquitos"
649187,"mosquitos"
1542745,"A viral genome recovered from metagenomes. \nSource of isolation: 700-y-old caribou feces frozen in a permanent ice patch"
1542745,"Source of isolation: 700-y-old caribou feces frozen in a permanent ice patch"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1427476,"Culture cell line:  C6/36 cells"
1548711,"Source of isolation: chicken meat\nA viral genome recovered from metagenomes  from a chicken sample."
1027468,"Isolation from an unidentified bird."
1027468,"Culture cell line: Vero E6 cells"
1027468,"Laboratory host: Mus musculus"
1428456,"Amblyomma variegatum"
1428456,"Hipposideros jonesi"
2560317,"Culture cell line: Vero cells"
2560317,"Culture cell line: HEp-2 cells"
2560317,"Culture cell line: BHK-21 cells"
862945,"Culture cell line: SPF ECE vero cells  DF1 cells"
862945,"Culture cell line: SPF ECE vero cells  DF1 cells"
862945,"Culture cell line: SPF ECE vero cells  DF1 cells"
1560351,"Common name: mosquitos"
2560315,"Culture cell line: Vero cells"
2560315,"Culture cell line: Vero cells"
2560320,"Laboratory host: chicken"
1972567,"Culture cell line: Vero B4 cells"
1972567,"Isolation: Phlebotomus perfiliewi sandflies.; Natural host: Unknown.; Antibodies against YBV were found in humans and domestic animals."
2560326,"Culture cell line: SPF embryonated chicken eggs  CEK  DF-1  Vero  BHK21 cells"
2560326,"Culture cell line: SPF embryonated chicken eggs  CEK  DF-1  Vero  BHK21 cells"
2560326,"Culture cell line: SPF embryonated chicken eggs  CEK  DF-1  Vero  BHK21 cells"
2560326,"Culture cell line: SPF embryonated chicken eggs  CEK  DF-1  Vero  BHK21 cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
318843,"Laboratory host: Culex quinquefasciatus\nCulture cell line: BSR cells"
1972683,"Species: Psorophora albigenu"
1972569,"mosquitos"
1348439,"Vector."
2560310,"Culture cell line: embryonated specific-pathogen-free chicken eggs"
2560310,"Culture cell line: embryonated specific-pathogen-free chicken eggs"
642022,"Experimental host: Mouse"
642022,"Experimental host: Mouse"
1379788,"A viral genome recovered from metagenomes.\nSource of isolation: Boiling Springs Lake sediment  Lassen Volcanic N.P."
1527524,"Citrobacter freundii"
1458859,"Shewanella sp. 4"
1458861,"Shewanella sp. 41"
1505227,"Strain JUNAH"
1458862,"Shewanella sp. 44"
1458860,"Shewanella sp. 40"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1567404,"Common name: mosquitos"
1567404,"culture cell line:C6/36"
1564182,"Culture cell line: Vero cells"
1564182,"Isolation."
1572237,"Tadarida brasiliensis"
1572239,"Tadarida brasiliensis"
1561705,"beef"
1578134,"beef"
1577776,"Spodoptera exigua (Hubner)"
1516128,"Chaetoceros tenuissimus strain 2-10\nChaetoceros sp. strain SS628-11 TG07-C28\nChaetoceros setoense strain IT07-C11\nChaetoceros socialis strain L-4"
1516128,"Chaetoceros tenuissimus strain 2-10\nChaetoceros sp. strain SS628-11 TG07-C28\nChaetoceros setoense strain IT07-C11\nChaetoceros socialis strain L-4"
1516128,"Chaetoceros tenuissimus strain 2-10\nChaetoceros sp. strain SS628-11 TG07-C28\nChaetoceros setoense strain IT07-C11\nChaetoceros socialis strain L-4"
1516128,"Chaetoceros tenuissimus strain 2-10\nChaetoceros sp. strain SS628-11 TG07-C28\nChaetoceros setoense strain IT07-C11\nChaetoceros socialis strain L-4"
1568973,"Strain BerBc-1"
1595961,"Source of isolation: sewage oxidation pond"
1592212,"Source of isolation: sewage oxidation pond"
1519399,"Source of isolation: sewage oxidation pond"
1519400,"Source of isolation: sewage oxidation pond"
1519401,"Source of isolation: sewage oxidation pond"
1519402,"Source of isolation: sewage oxidation pond"
1985407,"Isolation source: Sewage oxidation pond water sample in Christchurch  New Zealand"
1519404,"Source of isolation: sewage oxidation pond"
1985408,"Isolation source: Treated sewage"
1519407,"Source of isolation: sewage oxidation pond"
1843761,"Source of isolation: sewage oxidation pond"
1519409,"Source of isolation: sewage oxidation pond"
1592211,"Source of isolation: sewage oxidation pond"
1592207,"Source of isolation: sewage oxidation pond"
1592081,"Source of isolation: sewage oxidation pond"
1592103,"Source of isolation: sewage oxidation pond"
1592104,"Source of isolation: sewage oxidation pond"
1592082,"Source of isolation: sewage oxidation pond"
1592083,"Source of isolation: sewage oxidation pond"
1592084,"Source of isolation: sewage oxidation pond"
1592085,"Source of isolation: sewage oxidation pond"
1592086,"Source of isolation: sewage oxidation pond"
1592087,"Source of isolation: sewage oxidation pond"
1592088,"Source of isolation: sewage oxidation pond"
1592089,"Source of isolation: sewage oxidation pond"
1592090,"Source of isolation: sewage oxidation pond"
1592091,"Source of isolation: sewage oxidation pond"
1592092,"Source of isolation: sewage oxidation pond"
1592093,"Source of isolation: sewage oxidation pond"
1592094,"Source of isolation: sewage oxidation pond"
1592095,"Source of isolation: sewage oxidation pond"
1592096,"Source of isolation: sewage oxidation pond"
1592097,"Source of isolation: sewage oxidation pond"
1592098,"Source of isolation: sewage oxidation pond"
1592099,"Source of isolation: sewage oxidation pond"
1592100,"Source of isolation: sewage oxidation pond"
1592101,"Source of isolation: sewage oxidation pond"
1592102,"Source of isolation: sewage oxidation pond"
1590836,"Culture cell line: BSR cells"
1590836,"Culture cell line: BSR cells"
1590836,"Culture cell line: BSR cells"
1074044,"Source of isolation: raw sewage"
1214459,"Eureka lemon"
1537091,"Edwardsiella tarda"
1449896,"Source of isolation: stool samples"
1449897,"Source of isolation: stool samples"
1618254,"A. stutchburyi"
1618255,"A. stutchburyi"
1618256,"A. stutchburyi"
1618257,"P. subtriangulata"
1618258,"A. stutchburyi"
1618259,"P. subtriangulata"
1618260,"A. stutchburyi"
1618260,"A. crenata"
1618233,"A. stutchburyi"
1618233,"A. crenata"
1618234,"P. subtriangulata"
1618236,"A. stutchburyi"
1618236,"A. crenata"
1618239,"A. stutchburyi"
1618240,"A. stutchburyi"
1618242,"A. crenata"
1618244,"P. subtriangulata"
1618243,"A. stutchburyi"
1618249,"A. stutchburyi"
1618249,"A. crenata"
1618249,"P. subtriangulata"
1609634,"Source of isolation: cold methane seep sediment"
1587515,"Alopecurus myosuroides"
1587517,"Alopecurus myosuroides"
1587517,"Alopecurus myosuroides"
1587515,"Alopecurus myosuroides"
1611837,"Culture cell line: RTG-2"
1157338,"canine => dog  Canis lupus familiaris"
1588764,"Source of isolation: human CSF"
1592828,"Strain: AG-Ba isolate C-314 Baishi"
1592828,"Rhizoctonia fumigata"
1592828,"Strain: AG-Ba isolate C-314 Baishi"
1592828,"Rhizoctonia fumigata"
1156769,"piglets => pig"
1608440,"Source of isolation: reagent contaminant of nucleic acid extraction columns"
1560342,"Strain YMC13/03/R2096"
1434323,"Escherichia coli O157:H7"
1540090,"Strain KM Sp-  PV361"
1229757,"Escherichia coli O157:H7"
1540092,"Strain KM Sp-  PV361"
1540091,"Strain Km"
1540093,"Strain Km Sp-"
1090134,"Salmonella enterica serovar Typhimurium LT2"
1351740,"NCTC10275 (Yersinia pseudotuberculosis)"
157777,"alfalfa (Medicago sativa)"
157777,"pea (Pisum sativum)"
157777,"broad bean (Vicia faba)"
157777,"red clover (Trifolium pratense)"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40065,"birds"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
40067,"Culture cell line: PEK  Vero  and BHK"
1679172,"Culture cell line: BHK cells"
1679172,"Culture cell line: BHK cells"
1679172,"Culture cell line: BHK cells"
1679172,"Culture cell line: BHK cells"
1679172,"Culture cell line: BHK cells"
1679172,"Culture cell line: BHK cells"
1679172,"Culture cell line: BHK cells"
